method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
cat,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
cif,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
cit,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
cpi,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
et,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
lgbm,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
pi,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
ptest_mc,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
ptest_rdc,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
r_cforest,0.478,,,0.478 [insufficient data],0.4739827110810748,,,0.474 [insufficient data],0.47800000000000004,,,0.478 [insufficient data]
r_ctree,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
rf,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
rfe,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
xgb,0.517,,,0.517 [insufficient data],0.5127003809625175,,,0.513 [insufficient data],0.517,,,0.517 [insufficient data]
