method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
cat,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
cif,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
cit,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
cpi,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
et,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
lgbm,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
pi,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
ptest_mc,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
ptest_rdc,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
r_cforest,0.8307500000000001,,,0.831 [insufficient data],0.82699504560079,,,0.827 [insufficient data],0.8301957070707071,,,0.830 [insufficient data]
r_ctree,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
rf,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
rfe,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
xgb,0.893,,,0.893 [insufficient data],0.8894682001827311,,,0.889 [insufficient data],0.8908712121212121,,,0.891 [insufficient data]
