method,avg_rank,std_rank,cd
r_cforest,1.0,0.0,23.067547886657533
ptest_dc,2.0,0.0,23.067547886657533
boruta,5.0,0.0,23.067547886657533
cpi,5.0,0.0,23.067547886657533
lgbm,5.0,0.0,23.067547886657533
ptest_pc,5.0,0.0,23.067547886657533
ptest_rdc,5.0,0.0,23.067547886657533
cat,10.0,0.0,23.067547886657533
cif,10.0,0.0,23.067547886657533
cit,10.0,0.0,23.067547886657533
et,10.0,0.0,23.067547886657533
r_ctree,10.0,0.0,23.067547886657533
xgb,13.0,0.0,23.067547886657533
pi,14.5,0.0,23.067547886657533
rf,14.5,0.0,23.067547886657533
rfe,16.0,0.0,23.067547886657533
