method,avg_rank,std_rank,cd
r_ctree,1.0,0.0,23.067547886657533
ptest_dc,2.0,0.0,23.067547886657533
ptest_pc,3.0,0.0,23.067547886657533
ptest_rdc,4.0,0.0,23.067547886657533
rfe,5.0,0.0,23.067547886657533
boruta,6.0,0.0,23.067547886657533
cpi,7.0,0.0,23.067547886657533
cif,8.5,0.0,23.067547886657533
lgbm,8.5,0.0,23.067547886657533
xgb,10.0,0.0,23.067547886657533
et,11.0,0.0,23.067547886657533
cit,12.0,0.0,23.067547886657533
cat,13.0,0.0,23.067547886657533
pi,14.0,0.0,23.067547886657533
rf,15.0,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
