method,avg_rank,std_rank,cd
cat,4.333333333333333,2.4404006956964173,5.956015253524448
et,5.533333333333333,3.480740661921763,5.956015253524448
rfe,6.0,3.6514837167011076,5.956015253524448
rf,6.133333333333334,3.159465496286076,5.956015253524448
cif,6.333333333333333,2.699794230842212,5.956015253524448
boruta,7.0,4.546060565661952,5.956015253524448
ptest_rdc,7.666666666666667,4.189935029992179,5.956015253524448
ptest_pc,8.166666666666666,4.752776966036687,5.956015253524448
ptest_dc,8.3,4.24185494015688,5.956015253524448
lgbm,8.666666666666666,3.299831645537222,5.956015253524448
pi,9.133333333333333,3.2427697352040825,5.956015253524448
xgb,9.866666666666667,4.787019485604332,5.956015253524448
cpi,10.2,4.085747585611884,5.956015253524448
cit,11.333333333333334,4.437216344611662,5.956015253524448
r_ctree,13.2,3.745219174716837,5.956015253524448
r_cforest,14.133333333333333,2.2171052197754526,5.956015253524448
