method,avg_rank,std_rank,cd
r_cforest,1.0,0.0,23.067547886657533
boruta,6.0,0.0,23.067547886657533
cat,6.0,0.0,23.067547886657533
cif,6.0,0.0,23.067547886657533
cpi,6.0,0.0,23.067547886657533
lgbm,6.0,0.0,23.067547886657533
ptest_dc,6.0,0.0,23.067547886657533
ptest_pc,6.0,0.0,23.067547886657533
ptest_rdc,6.0,0.0,23.067547886657533
r_ctree,6.0,0.0,23.067547886657533
cit,13.5,0.0,23.067547886657533
et,13.5,0.0,23.067547886657533
pi,13.5,0.0,23.067547886657533
rf,13.5,0.0,23.067547886657533
rfe,13.5,0.0,23.067547886657533
xgb,13.5,0.0,23.067547886657533
