method,avg_rank,std_rank,cd
cat,5.933333333333334,2.768071932270226,5.956015253524448
et,6.0,2.7325202042558927,5.956015253524448
cif,6.466666666666667,2.217105219775452,5.956015253524448
pi,6.533333333333333,3.7034518432883066,5.956015253524448
rf,6.8,4.003331945600647,5.956015253524448
rfe,6.866666666666666,4.674279504788828,5.956015253524448
boruta,7.466666666666667,3.2427697352040825,5.956015253524448
xgb,7.733333333333333,4.697043987682276,5.956015253524448
ptest_pc,7.866666666666666,4.129030017920539,5.956015253524448
lgbm,8.133333333333333,3.7392809766347086,5.956015253524448
ptest_rdc,8.866666666666667,3.480740661921763,5.956015253524448
ptest_dc,9.8,3.102687007525359,5.956015253524448
cpi,10.333333333333334,3.359894178227774,5.956015253524448
cit,11.0,4.457203906785808,5.956015253524448
r_cforest,12.866666666666667,4.800925836637022,5.956015253524448
r_ctree,13.333333333333334,3.003701420285016,5.956015253524448
