method,avg_rank,std_rank,cd
r_cforest,1.0,0.0,23.067547886657533
cpi,2.0,0.0,23.067547886657533
boruta,6.0,0.0,23.067547886657533
lgbm,6.0,0.0,23.067547886657533
pi,6.0,0.0,23.067547886657533
ptest_dc,6.0,0.0,23.067547886657533
ptest_pc,6.0,0.0,23.067547886657533
r_ctree,6.0,0.0,23.067547886657533
rfe,6.0,0.0,23.067547886657533
cif,12.0,0.0,23.067547886657533
cit,12.0,0.0,23.067547886657533
ptest_rdc,12.0,0.0,23.067547886657533
rf,12.0,0.0,23.067547886657533
xgb,12.0,0.0,23.067547886657533
cat,15.5,0.0,23.067547886657533
et,15.5,0.0,23.067547886657533
