method,avg_rank,std_rank,cd
r_cforest,1.0,0.0,21.448023533674693
xgb,2.0,0.0,21.448023533674693
boruta,9.0,0.0,21.448023533674693
cat,9.0,0.0,21.448023533674693
cif,9.0,0.0,21.448023533674693
cit,9.0,0.0,21.448023533674693
cpi,9.0,0.0,21.448023533674693
et,9.0,0.0,21.448023533674693
lgbm,9.0,0.0,21.448023533674693
pi,9.0,0.0,21.448023533674693
ptest_mc,9.0,0.0,21.448023533674693
ptest_rdc,9.0,0.0,21.448023533674693
r_ctree,9.0,0.0,21.448023533674693
rf,9.0,0.0,21.448023533674693
rfe,9.0,0.0,21.448023533674693
