data,method,n_feats,mse,r2
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,40,0.46352991645972014,0.5730754816237134
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,45,0.5564632620126789,0.5293131148385163
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,50,0.5682727148935874,0.5025328033345705
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,55,0.45163913459403754,0.4983169766694453
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,60,0.4963135259372198,0.46523368405355575
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,65,0.4699970399222281,0.4983667058291671
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,70,0.3863101193202766,0.5106213119734011
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,75,0.40581959441594606,0.5044545701903986
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,80,0.4064634646126731,0.5032074876851003
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,85,0.39897770477471406,0.5105650187478953
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,90,0.40170797937815605,0.5043416486707486
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,95,0.41663675962475866,0.4808044646908585
coepra2,cf_es_1_vm_1_alpha_0.01_select_hybrid,100,0.4238203114508713,0.4754208194759501
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,85,109.84700311307446,0.1411476121951056
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,90,1573.5352420281683,0.13192243891207153
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,95,11858.180992836626,0.13345538334515805
coepra2,ct_es_1_vm_1_alpha_0.05_select_hybrid,100,37439.127010642704,0.12186250540612834
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,5,0.9067173470771713,0.29473200785713993
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,10,0.5475519506787361,0.489072512928752
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,15,0.47664670691857286,0.5508021000162986
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,20,0.2899366459044342,0.6098202648031118
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,25,0.5166954875307036,0.4898635944493198
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,30,0.5593744101209226,0.4639544991454946
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,35,0.595661820560706,0.43145194154681105
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,40,0.6832175734626114,0.38758335301411845
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,45,0.6922626632038636,0.37897803041030864
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,50,0.620605709316583,0.3631773275336378
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,55,0.4497935690425197,0.46612501595738937
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,60,0.39499364723144176,0.5101486519332135
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,65,0.38257151516330107,0.5138369728318032
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,70,0.46328636232242576,0.4418604890920125
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,75,0.43616233967862705,0.4514040741264041
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,80,0.4032481775920139,0.4737599282505448
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,85,0.40477476441384425,0.4675014182315563
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,90,0.41900354325792577,0.44935050158416096
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,95,0.4362320895311374,0.43601645463363087
coepra2,cf_es_1_vm_1_alpha_0.05_select_hybrid,100,0.3961758211315634,0.47464537403296647
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,85,109.84700311307446,0.1411476121951056
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,90,1573.5352420281683,0.13192243891207153
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,95,11858.180992836626,0.13345538334515805
coepra2,ct_es_1_vm_1_alpha_0.95_select_hybrid,100,37439.127010642704,0.12186250540612834
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,5,0.7563375296824304,0.10727898934380709
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,10,0.7847166977000537,0.20124722314555474
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,15,0.8154568296388064,0.176318035100481
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,20,0.8751281702758206,0.1430258110703338
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,25,0.758858677322474,0.17285794797332446
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,30,0.8062166643114479,0.1574335398508842
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,35,0.7599956421839532,0.15839725993253947
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,40,0.7048760454753836,0.20415854359347016
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,45,0.6074587247643305,0.2667047232137877
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,50,0.6384450919817731,0.2470817225602183
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,55,0.5877799651642626,0.29695297696891126
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,60,0.6513149698190455,0.27147512528882867
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,65,0.65115480203193,0.2653415013389983
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,70,0.7438309948987671,0.22756769578391262
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,75,0.7361828580924269,0.23188639158788651
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,80,0.7470947724442982,0.22626231898904975
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,85,0.7672648128971126,0.21812597606566383
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,90,0.7341140661682243,0.2309567748108901
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,95,0.7397822808136769,0.22806022414738303
coepra2,cf_es_1_vm_1_alpha_0.95_select_hybrid,100,0.7254969784813938,0.2312022617236011
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,85,109.84700311307446,0.1411476121951056
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,90,1573.5352420281683,0.13192243891207153
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,95,11858.180992836626,0.13345538334515805
coepra2,ct_es_1_vm_0_alpha_0.01_select_hybrid,100,37439.127010642704,0.12186250540612834
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,5,0.43341363907654157,0.3722717722219943
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,10,0.42156333041538074,0.38598610515167076
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,15,0.4158082395390025,0.4284975090402502
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,20,0.5021446958934994,0.35726773754757907
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,25,0.4032334581325296,0.4076366623570962
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,30,0.45741626510362093,0.3893472084907064
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,35,0.5049866849614987,0.3560192129709952
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,40,0.4504346258741446,0.3977744786670735
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,45,0.4983555704588653,0.36144860216710023
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,50,0.4870697162431011,0.3697097142751383
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,55,0.5413834732611665,0.3296155234425476
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,60,0.4426995937023112,0.4175986026950572
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,65,0.52161660623568,0.32777651195706736
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,70,0.503127482589632,0.3398603765278212
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,75,0.5221606555721491,0.3139763827010457
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,80,0.5079590935403271,0.3202604141344906
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,85,0.4411831140375256,0.38049602399069676
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,90,0.4281859375343406,0.40466126986481044
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,95,0.38683616187042513,0.464701048051387
coepra2,cf_es_1_vm_0_alpha_0.01_select_hybrid,100,0.3868037399625563,0.452448797062837
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,85,109.84700311307446,0.1411476121951056
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,90,1573.5352420281683,0.13192243891207153
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,95,11858.180992836626,0.13345538334515805
coepra2,ct_es_1_vm_0_alpha_0.05_select_hybrid,100,37439.127010642704,0.12186250540612834
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,5,0.7601522188370365,0.10981528441160884
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,10,0.5316880545540653,0.5441551306922336
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,15,0.5593803622822294,0.49872114785963373
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,20,0.23588213418080448,0.6633482511562261
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,25,0.23877241534916815,0.6440157589063655
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,30,0.2511338241014164,0.6356198796322274
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,35,0.35152618378125033,0.5685206611250812
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,40,0.33588272111199585,0.5708079071434087
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,45,0.3831439560380508,0.5213547244366317
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,50,0.3831123062310374,0.519298505719695
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,55,0.3823480393116016,0.5238114423948417
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,60,0.3870254561740308,0.518125123187594
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,65,0.5024229570896332,0.4871716217675742
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,70,0.46572286001191143,0.4992352440010509
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,75,0.43523660027475036,0.5143546098293144
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,80,0.45630856007449455,0.4967859612853231
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,85,0.480761474302511,0.48632362296841974
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,90,0.4748400932573644,0.4878574204636192
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,95,0.4800114658250795,0.4799797327688539
coepra2,cf_es_1_vm_0_alpha_0.05_select_hybrid,100,0.3246471738711462,0.5679522948286375
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,85,109.84700311307446,0.1411476121951056
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,90,1573.5352420281683,0.13192243891207153
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,95,11858.180992836626,0.13345538334515805
coepra2,ct_es_1_vm_0_alpha_0.95_select_hybrid,100,37439.127010642704,0.12186250540612834
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,5,0.7423185983422934,0.11154723834064044
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,10,0.9736926353954036,0.08492902213577674
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,15,1.707536025478523,0.12398877838909166
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,20,1.7532192919488623,0.109844289306028
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,25,1.3891420475878657,0.10936634241540663
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,30,1.5263570558883222,0.15241544685996297
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,35,1.4488565791447718,0.1309073870705147
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,40,1.326229422227327,0.12089549509505342
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,45,1.42113096179902,0.11230513864302845
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,50,0.9363919932973147,0.20875391937208265
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,55,0.9477088412174336,0.15053170368879037
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,60,0.9082147761096746,0.18331547223877365
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,65,0.9297074976904304,0.16811345421235613
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,70,0.9146442310340062,0.16548052999145724
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,75,0.8979393756126711,0.16611236175639177
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,80,0.8994227584541225,0.16636619473194317
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,85,0.8683758275544852,0.18258265622606634
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,90,0.860278431441371,0.18648057740953392
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,95,0.8247639975713718,0.19022944954393292
coepra2,cf_es_1_vm_0_alpha_0.95_select_hybrid,100,0.9009403209583635,0.15571831754767312
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,85,109.84700311307446,0.1411476121951056
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,90,1573.5352420281683,0.13192243891207153
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,95,11858.180992836626,0.13345538334515805
coepra2,ct_es_0_vm_1_alpha_0.01_select_hybrid,100,37439.127010642704,0.12186250540612834
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,5,0.4438423767991731,0.3588215411486587
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,10,0.30876130409049274,0.5361999344439801
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,15,0.3316939834092899,0.5209035390388624
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,20,0.34536308674293453,0.5191171032115967
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,25,0.3928663066385002,0.482921416653124
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,30,0.4169040683514951,0.46531123413892084
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,35,0.4572538155705397,0.3968308508861377
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,40,0.38442633781090185,0.46749034194448313
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,45,0.40803949955662483,0.4385077199146902
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,50,0.4523185240315084,0.38758163039758914
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,55,0.4477095833956838,0.3863687784395018
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,60,0.457434926152757,0.3814708183645051
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,65,0.41704671945159155,0.42295510114407203
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,70,0.36147837555208384,0.457145282964578
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,75,0.3980114819651437,0.4383363515710964
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,80,0.3978126756325422,0.43544553794573887
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,85,0.37179450547884285,0.460121207909136
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,90,0.31992357680806965,0.5529768777948971
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,95,11.262079173190342,0.5281043884025611
coepra2,cf_es_0_vm_1_alpha_0.01_select_hybrid,100,71.41895218902916,0.5469332971049358
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,5,0.7072398469872044,0.13326145620062343
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,10,0.6117292330853974,0.1796282328198459
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,15,0.6175789594965515,0.20752497941416087
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,20,0.6576336278218393,0.18569421674594022
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,25,0.7683028550908249,0.16221285420897208
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,30,0.7453047195010063,0.17308034270544173
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,35,0.7634402721904114,0.1747926961142566
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,40,0.7914178649105669,0.17741307763859365
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,45,0.7933667448778883,0.1688522963145024
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,50,0.7961186314875786,0.1686946966917986
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,55,0.8179135338079272,0.1645953128520086
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,60,0.8114654937963536,0.16842359068802767
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,65,0.8069242533221906,0.16386744524834712
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,70,0.8071321143058319,0.16964605006331723
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,75,8.303496007778929,0.14951041988645
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,80,22.30288573074694,0.14673804846367408
coepra2,ct_es_0_vm_1_alpha_0.05_select_hybrid,85,109.84700311307446,0.1411476121951056
